trialnum	subject	session	part	condition	basicShape	numObjects	speed	motionRule	trialKind	staircaseIndex	staircaseWithinCondition	stairKey	stairStartSpeed	stairValue	initialAngle	initialOtherAngle	cueFrames	timingCheckFrames	correct	trialDurTotal	numTargets	whichIsTarget	reversal_count	timingBlips	numLongFramesAfterFixation	numLongFramesAfterCue	reversal_0	reversal_1	reversal_2	reversal_3	reversal_4	reversal_5	reversal_6	reversal_7	reversal_8	reversal_9
314	temp	1	Part2	ellipse	ellipse	2	1.3000000000000003	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	1.6	0.9536	4.0952	120	120	1	5.75	1	0	3	313	120	193	2.5634	3.4302	4.2708	-999	-999	-999	-999	-999	-999	-999
315	temp	1	Part2	ellipse	ellipse	2	2.2	shape	staircase	2	stair2	Part2|ellipse|stair2	1.8	0.7	4.1657	1.0241	120	120	1	5.732	1	0	2	319	120	199	2.644	3.6974	-999	-999	-999	-999	-999	-999	-999	-999
316	temp	1	Part2	diamond	diamond	2	2.1	shape	staircase	2	stair2	Part2|diamond|stair2	1.8	0.8000000000000003	3.0066	6.1482	120	120	1	5.683	1	0	3	319	120	199	2.4509	3.3646	4.4399	-999	-999	-999	-999	-999	-999	-999
317	temp	1	Part2	diamond	diamond	2	1.0000000000000002	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	1.9000000000000001	0.1898	3.3314	120	120	1	5.733	1	0	2	319	120	199	2.7554	4.5924	-999	-999	-999	-999	-999	-999	-999	-999
318	temp	1	Part2	diamond	diamond	2	0.2	shape	attention_check	0	n/a	-999	-999	-999	4.937	1.7954	120	120	1	5.716	1	0	3	319	120	199	2.2787	3.019	4.5817	-999	-999	-999	-999	-999	-999	-999
319	temp	1	Part2	diamond	diamond	2	2.1	shape	staircase	2	stair2	Part2|diamond|stair2	1.8	0.8000000000000003	1.2033	4.3449	120	120	1	5.733	1	0	3	310	120	190	2.1295	3.0572	5.0339	-999	-999	-999	-999	-999	-999	-999
320	temp	1	Part2	ellipse	ellipse	2	1.3000000000000003	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	1.6	4.0019	0.8603	120	120	1	5.733	1	0	3	319	120	199	2.5765	3.3105	5.2098	-999	-999	-999	-999	-999	-999	-999
321	temp	1	Part2	ellipse	ellipse	2	2.2	shape	staircase	2	stair2	Part2|ellipse|stair2	1.8	0.7	0.4426	3.5842	120	120	1	5.766	1	0	2	319	120	199	2.4671	4.0605	-999	-999	-999	-999	-999	-999	-999	-999
322	temp	1	Part2	diamond	diamond	2	1.3000000000000003	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	1.6	0.254	3.3956	120	120	1	5.866	1	0	3	319	120	199	1.8385	2.5097	4.1347	-999	-999	-999	-999	-999	-999	-999
323	temp	1	Part2	diamond	diamond	2	2.2	shape	staircase	2	stair2	Part2|diamond|stair2	1.8	0.7	0.1576	3.2992	120	120	1	5.817	1	0	3	318	120	198	2.0323	2.8479	3.7072	-999	-999	-999	-999	-999	-999	-999
324	temp	1	Part2	sine_circle	sine_circle	2	2.2	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	0.7	6.0209	2.8793	120	120	1	6.652	1	0	2	279	109	170	2.5611	4.4081	-999	-999	-999	-999	-999	-999	-999	-999
325	temp	1	Part2	ellipse	ellipse	2	1.3000000000000003	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	1.6	5.9089	2.7673	120	120	1	6.984	1	0	2	297	107	190	2.9691	4.3555	-999	-999	-999	-999	-999	-999	-999	-999
326	temp	1	Part2	diamond	diamond	2	1.3000000000000003	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	1.6	1.9351	5.0767	120	120	1	5.834	1	0	2	317	120	197	3.1787	4.4209	-999	-999	-999	-999	-999	-999	-999	-999
327	temp	1	Part2	sine_circle	sine_circle	2	1.3000000000000003	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	1.6	0.9033	4.0449	120	120	1	5.833	1	0	2	307	120	187	1.9369	3.5967	-999	-999	-999	-999	-999	-999	-999	-999
328	temp	1	Part2	diamond	diamond	2	2.2	shape	staircase	2	stair2	Part2|diamond|stair2	1.8	0.7	5.4667	2.3251	120	120	1	5.85	1	0	3	319	120	199	2.0551	3.3731	4.5076	-999	-999	-999	-999	-999	-999	-999
329	temp	1	Part2	sine_circle	sine_circle	2	0.2	shape	attention_check	0	n/a	-999	-999	-999	0.4817	3.6232	120	120	1	5.867	1	0	2	319	120	199	2.7706	4.2216	-999	-999	-999	-999	-999	-999	-999	-999
330	temp	1	Part2	sine_circle	sine_circle	2	2.2	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	0.7	2.643	5.7846	120	120	1	5.899	1	0	3	268	113	155	1.7001	3.1543	5.0484	-999	-999	-999	-999	-999	-999	-999
331	temp	1	Part2	sine_circle	sine_circle	2	1.6000000000000003	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	1.3	5.9525	2.8109	120	120	1	5.916	1	0	3	313	114	199	1.811	3.1424	5.0132	-999	-999	-999	-999	-999	-999	-999
332	temp	1	Part2	diamond	diamond	2	1.3000000000000003	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	1.6	5.519	2.3774	120	120	1	6.0	1	0	2	319	120	199	2.972	4.1209	-999	-999	-999	-999	-999	-999	-999	-999
333	temp	1	Part2	sine_circle	sine_circle	2	2.2	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	0.7	5.233	2.0914	120	120	1	5.899	1	0	3	270	115	155	2.312	2.9884	4.7852	-999	-999	-999	-999	-999	-999	-999
334	temp	1	Part2	sine_circle	sine_circle	2	1.6000000000000003	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	1.3	4.166	1.0244	120	120	1	5.865	1	0	2	318	120	198	2.7738	4.4297	-999	-999	-999	-999	-999	-999	-999	-999
335	temp	1	Part2	diamond	diamond	2	2.2	shape	staircase	2	stair2	Part2|diamond|stair2	1.8	0.7	3.3167	0.1751	120	120	1	5.883	1	0	3	319	120	199	2.6702	3.3334	4.3391	-999	-999	-999	-999	-999	-999	-999
336	temp	1	Part2	ellipse	ellipse	2	2.2	shape	staircase	2	stair2	Part2|ellipse|stair2	1.8	0.7	5.9619	2.8203	120	120	1	5.9	1	0	3	319	120	199	2.4774	3.0356	3.6145	-999	-999	-999	-999	-999	-999	-999
337	temp	1	Part2	ellipse	ellipse	2	1.6000000000000003	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	1.3	3.2504	0.1088	120	120	1	5.9	1	0	2	319	120	199	2.5399	4.4564	-999	-999	-999	-999	-999	-999	-999	-999
338	temp	1	Part2	diamond	diamond	2	1.6000000000000003	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	1.3	2.0749	5.2165	120	120	1	5.933	1	0	2	309	120	189	2.886	4.2476	-999	-999	-999	-999	-999	-999	-999	-999
339	temp	1	Part2	diamond	diamond	2	2.2	shape	staircase	2	stair2	Part2|diamond|stair2	1.8	0.7	4.0242	0.8826	120	120	1	5.916	1	0	2	319	120	199	2.2284	3.582	-999	-999	-999	-999	-999	-999	-999	-999
340	temp	1	Part2	ellipse	ellipse	2	0.2	shape	attention_check	0	n/a	-999	-999	-999	2.166	5.3075	120	120	1	5.95	1	0	2	319	120	199	3.0677	4.8667	-999	-999	-999	-999	-999	-999	-999	-999
341	temp	1	Part2	ellipse	ellipse	2	2.2	shape	staircase	2	stair2	Part2|ellipse|stair2	1.8	0.7	1.9457	5.0873	120	120	1	6.082	1	0	2	319	120	199	2.5511	4.4452	-999	-999	-999	-999	-999	-999	-999	-999
342	temp	1	Part2	diamond	diamond	2	1.6000000000000003	shape	staircase	1	stair1	Part2|diamond|stair1	0.7	1.3	0.4974	3.639	120	120	1	5.95	1	0	2	319	120	199	2.7941	3.7967	-999	-999	-999	-999	-999	-999	-999	-999
343	temp	1	Part2	ellipse	ellipse	2	1.6000000000000003	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	1.3	1.067	4.2086	120	120	1	5.967	1	0	2	318	120	198	2.5058	3.5494	-999	-999	-999	-999	-999	-999	-999	-999
344	temp	1	Part2	sine_circle	sine_circle	2	2.2	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	0.7	1.5821	4.7237	120	120	1	5.983	1	0	3	319	120	199	1.9653	2.5707	3.9766	-999	-999	-999	-999	-999	-999	-999
345	temp	1	Part2	sine_circle	sine_circle	2	1.6000000000000003	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	1.3	4.084	0.9424	120	120	1	6.964	1	0	2	319	120	199	2.6252	3.5215	-999	-999	-999	-999	-999	-999	-999	-999
346	temp	1	Part2	ellipse	ellipse	2	2.2	shape	staircase	2	stair2	Part2|ellipse|stair2	1.8	0.7	0.4427	3.5843	120	120	1	6.568	1	0	2	316	118	198	1.9761	3.9663	-999	-999	-999	-999	-999	-999	-999	-999
347	temp	1	Part2	diamond	diamond	2	2.2	shape	staircase	2	stair2	Part2|diamond|stair2	1.8	0.7	3.9423	0.8007	120	120	1	6.065	1	0	2	319	120	199	2.3528	3.9706	-999	-999	-999	-999	-999	-999	-999	-999
348	temp	1	Part2	sine_circle	sine_circle	2	2.2	shape	staircase	2	stair2	Part2|sine_circle|stair2	1.8	0.7	4.6872	1.5456	120	120	1	6.015	1	0	2	319	120	199	1.9559	3.6549	-999	-999	-999	-999	-999	-999	-999	-999
349	temp	1	Part2	sine_circle	sine_circle	2	1.9000000000000004	shape	staircase	1	stair1	Part2|sine_circle|stair1	0.7	1.0	5.9549	2.8133	120	120	1	6.066	1	0	2	300	120	180	2.7286	3.5386	-999	-999	-999	-999	-999	-999	-999	-999
350	temp	1	Part2	ellipse	ellipse	2	1.6000000000000003	shape	staircase	1	stair1	Part2|ellipse|stair1	0.7	1.3	0.5496	3.6912	120	120	1	6.15	1	0	2	319	120	199	2.4328	4.2467	-999	-999	-999	-999	-999	-999	-999	-999
351	temp	1	Part2	diamond	diamond	2	0.2	shape	attention_check	0	n/a	-999	-999	-999	0.085	3.2266	120	120	1	6.05	1	0	2	316	120	196	2.7147	3.921	-999	-999	-999	-999	-999	-999	-999	-999
